1580320904.361466, -4.600000
1580320904.362122, -5.100000
1580320904.362576, -5.300000
1580320904.363005, -4.800000
1580320904.367537, -4.700000
1580320904.368025, -3.900000
1580320904.368495, -4.900000
1580320904.369209, -4.300000
1580320904.369699, -4.600000
1580320904.374003, -4.900000
1580320904.374485, -4.800000
1580320904.374938, -4.700000
1580320904.375351, -4.700000
1580320904.380252, -4.800000
1580320904.380720, -4.800000
1580320904.381143, -4.400000
1580320904.381557, -4.400000
1580320904.381968, -4.700000
1580320904.385465, -4.600000
1580320904.385892, -4.700000
1580320904.386303, -4.700000
1580320904.386716, -4.700000
1580320904.391717, -4.900000
1580320904.392182, -4.800000
1580320904.392605, -4.600000
1580320904.393013, -4.300000
1580320904.393420, -4.500000
1580320904.398183, -5.000000
1580320904.398604, -4.900000
1580320904.399377, -4.700000
1580320904.399830, -5.300000
1580320904.400239, -4.800000
1580320904.404699, -4.800000
1580320904.405127, -4.500000
1580320904.405536, -4.800000
1580320904.405946, -4.900000
1580320904.410912, -4.900000
1580320904.411392, -4.800000
1580320904.411819, -4.700000
1580320904.412232, -4.700000
1580320904.412640, -4.900000
1580320904.416126, -4.900000
1580320904.416548, -4.700000
1580320904.416960, -4.900000
1580320904.417365, -4.600000
1580320904.422379, -4.800000
1580320904.422846, -4.600000
1580320904.423270, -4.700000
1580320904.423683, -5.000000
1580320904.424090, -5.000000
1580320904.427592, -4.700000
1580320904.428023, -3.200000
1580320904.428435, -4.300000
1580320904.428939, -4.500000
1580320904.433836, -4.500000
1580320904.434273, -4.800000
1580320904.434690, -4.700000
1580320904.435098, -5.300000
1580320904.435506, -4.700000
1580320904.440315, -4.700000
1580320904.440779, -2.800000
1580320904.441200, -4.900000
1580320904.441618, -4.500000
1580320904.442028, -4.700000
1580320904.446869, -4.800000
1580320904.447302, -4.700000
1580320904.447722, -5.300000
1580320904.448135, -4.900000
1580320904.453036, -4.800000
1580320904.453487, -4.700000
1580320904.453905, -4.200000
1580320904.454317, -4.700000
1580320904.454726, -4.800000
1580320904.458242, -4.800000
1580320904.458719, -4.600000
1580320904.459193, -4.700000
1580320904.459621, -4.700000
1580320904.464515, -4.900000
1580320904.465067, -4.700000
1580320904.465535, -4.900000
1580320904.465992, -4.700000
1580320904.466450, -4.700000
1580320904.470984, -4.700000
1580320904.471533, -4.500000
1580320904.471997, -4.600000
1580320904.472445, -4.700000
1580320904.477216, -4.700000
1580320904.477663, -4.800000
1580320904.478084, -4.200000
1580320904.478521, -4.500000
1580320904.479120, -4.800000
1580320904.482437, -4.700000
1580320904.482944, -4.600000
1580320904.483411, -4.600000
1580320904.483833, -4.700000
1580320904.484301, -4.800000
1580320904.489096, -4.900000
1580320904.489604, -4.200000
1580320904.490065, -4.500000
1580320904.490522, -4.800000
1580320904.495163, -4.700000
1580320904.495694, -4.600000
1580320904.496154, -5.200000
1580320904.496594, -5.000000
1580320904.497041, -4.600000
1580320904.500399, -4.800000
1580320904.500969, -4.300000
1580320904.501470, -4.300000
1580320904.501932, -4.700000
1580320904.506637, -4.600000
1580320904.507151, -4.600000
1580320904.507626, -4.600000
1580320904.508108, -4.900000
1580320904.508565, -4.800000
1580320904.513100, -4.700000
1580320904.513641, -4.700000
1580320904.514117, -4.800000
1580320904.514564, -4.900000
1580320904.519354, -4.700000
1580320904.519925, -4.500000
1580320904.520400, -4.700000
1580320904.520853, -5.200000
1580320904.521303, -4.600000
1580320904.524570, -4.800000
1580320904.525094, -4.800000
1580320904.525564, -4.800000
1580320904.526057, -4.600000
1580320904.526510, -4.900000
1580320904.531184, -4.600000
1580320904.531697, -5.200000
1580320904.532148, -5.200000
1580320904.532583, -4.800000
1580320904.537287, -4.800000
1580320904.537814, -4.400000
1580320904.538272, -4.400000
1580320904.538787, -4.600000
1580320904.539291, -4.700000
1580320904.543755, -4.700000
1580320904.544240, -5.400000
1580320904.544708, -4.600000
1580320904.545158, -4.600000
1580320904.550011, -4.600000
1580320904.550523, -4.800000
1580320904.550945, -4.800000
1580320904.551356, -4.800000
1580320904.551769, -4.700000
1580320904.555224, -4.600000
1580320904.555745, -4.600000
1580320904.556203, -4.700000
1580320904.556651, -4.900000
1580320904.561476, -4.800000
1580320904.562030, -4.400000
1580320904.562537, -4.200000
1580320904.563001, -4.600000
1580320904.563451, -4.800000
1580320904.566690, -4.800000
1580320904.567194, -4.600000
1580320904.567692, -4.700000
1580320904.568182, -4.100000
1580320904.568648, -4.700000
1580320904.573230, -4.200000
1580320904.573728, -4.800000
1580320904.574184, -4.800000
1580320904.574634, -4.700000
1580320904.579423, -4.700000
1580320904.579987, -4.900000
1580320904.580456, -4.700000
1580320904.580904, -4.800000
1580320904.581350, -4.700000
