1581544073.857530, 0.000000
1581544075.197859, 0.000000
1581544075.279217, 0.600000
1581544075.498359, 0.600000
1581544075.746975, 0.000000
1581544076.646393, 0.000000
1581544083.449098, 0.000000
1581544086.017923, 0.000000
1581544086.317929, 0.800000
1581544088.229059, 0.800000
1581544088.470627, 0.700000
1581544141.614216, -4.600000
1581544141.617185, -4.500000
1581544141.620044, -5.100000
1581544141.624549, -4.700000
1581544141.628956, -4.600000
1581544141.633340, -4.800000
1581544141.637426, -5.000000
1581544141.641969, -4.200000
1581544141.646218, -4.700000
1581544141.650520, -4.600000
1581544141.654269, -4.600000
1581544141.658578, -4.600000
1581544141.662835, -4.600000
1581544141.667003, -4.500000
1581544141.671246, -4.600000
1581544141.674195, -4.500000
1581544141.678507, -1.500000
1581544141.682725, -4.500000
1581544141.686869, -4.600000
1581544141.691228, -4.500000
1581544141.695365, -5.900000
1581544141.699654, -4.600000
1581544141.703725, -4.600000
1581544141.708050, -4.700000
1581544141.712132, -3.600000
1581544141.716436, -4.600000
1581544141.720464, -4.300000
1581544141.724719, -4.600000
1581544141.728869, -4.700000
1581544141.733077, -4.600000
1581544141.737323, -4.700000
1581544141.741474, -4.600000
1581544141.745724, -4.600000
1581544141.750020, -4.600000
1581544141.754245, -4.500000
1581544141.758620, -4.600000
1581544141.762594, -6.800000
1581544141.766763, -4.600000
1581544141.770974, -4.500000
1581544141.775227, -4.700000
1581544141.779335, -4.400000
1581544141.783617, -4.500000
1581544141.787711, -4.500000
1581544141.791938, -4.400000
1581544141.796228, -2.600000
1581544141.800336, -4.600000
1581544141.804599, -4.600000
1581544141.808741, -4.600000
1581544141.813150, -4.600000
1581544141.817221, -4.500000
1581544141.821443, -4.400000
1581544141.825602, -4.600000
1581544141.829743, -4.500000
1581544141.833973, -4.500000
1581544141.838219, -4.500000
1581544141.842472, -5.700000
1581544141.846698, -4.500000
1581544141.850839, -7.700000
1581544141.853814, -4.500000
1581544141.858080, -4.800000
1581544141.862380, -4.500000
1581544141.866632, -4.700000
1581544141.870848, -4.500000
1581544141.873821, -4.300000
1581544141.878071, -4.500000
1581544141.882340, -4.500000
1581544141.886496, -4.200000
1581544141.890714, -4.400000
1581544141.893707, -4.600000
1581544141.897872, -6.600000
1581544141.902247, -4.600000
1581544141.906410, -4.700000
1581544141.910570, -4.500000
1581544141.914819, -4.500000
1581544141.917798, -4.600000
1581544141.922061, -4.500000
1581544141.926409, -4.700000
1581544141.930597, -4.700000
1581544141.933570, -4.600000
1581544141.937762, -4.500000
1581544141.942099, -3.900000
1581544141.946393, -4.700000
1581544141.950819, -4.600000
1581544141.954967, -4.600000
1581544141.959185, -4.400000
1581544141.963360, -5.000000
1581544141.967461, -4.600000
1581544141.971747, -5.000000
1581544141.976057, -4.800000
1581544141.980343, -4.600000
1581544141.984600, -3.900000
1581544141.988941, -4.700000
1581544141.993184, -4.700000
1581544141.996096, -4.800000
1581544142.000416, -4.700000
