1583949604.819051, -6.800000
1583949604.840024, -6.800000
1583949604.859648, -7.100000
1583949604.879270, -4.700000
1583949604.900272, -11.900000
1583949604.919905, -8.800000
1583949604.940901, -11.900000
1583949604.962023, -8.800000
1583949604.982012, -8.800000
1583949605.002014, -8.900000
1583949605.022026, -9.100000
1583949605.043525, -9.400000
1583949605.063521, -9.500000
1583949605.083519, -9.900000
1583949605.103515, -9.400000
1583949605.123519, -11.400000
1583949605.144907, -16.000000
1583949605.165033, -15.700000
1583949605.185025, -13.600000
1583949605.205033, -14.800000
1583949605.226398, -12.000000
1583949605.246520, -11.900000
1583949605.267883, -12.800000
1583949605.287893, -12.400000
1583949605.307905, -12.800000
1583949605.327903, -13.200000
1583949605.349017, -13.400000
1583949605.368644, -14.800000
1583949605.389644, -14.200000
1583949605.409269, -17.400000
1583949605.428896, -16.200000
1583949605.451392, -16.700000
1583949605.471386, -15.200000
1583949605.491398, -16.400000
1583949605.511405, -15.400000
1583949605.531394, -15.600000
1583949605.552764, -15.900000
1583949605.572771, -16.300000
1583949605.592759, -16.700000
1583949605.612768, -19.400000
1583949605.632762, -19.700000
1583949605.654142, -21.500000
1583949605.674165, -19.500000
1583949605.695409, -20.200000
1583949605.715398, -19.200000
1583949605.735409, -21.400000
1583949605.755401, -19.900000
1583949605.776890, -20.600000
1583949605.796769, -21.200000
1583949605.816392, -21.400000
1583949605.837391, -22.100000
1583949605.858388, -24.000000
1583949605.878030, -26.100000
1583949605.899022, -26.300000
1583949605.918639, -27.900000
1583949605.938265, -25.300000
1583949605.960637, -25.700000
1583949605.980391, -26.100000
1583949606.000390, -26.600000
1583949606.020377, -27.100000
1583949606.040398, -27.600000
1583949606.060384, -28.000000
1583949606.081774, -28.800000
1583949606.101763, -29.900000
1583949606.121876, -30.900000
1583949606.143249, -30.800000
1583949606.163262, -31.200000
1583949606.184648, -31.200000
1583949606.204667, -31.800000
1583949606.224653, -32.100000
1583949606.244643, -32.400000
1583949606.264780, -32.800000
1583949606.286155, -33.100000
1583949606.306148, -33.700000
1583949606.325759, -34.800000
1583949606.346759, -35.100000
1583949606.366390, -35.200000
1583949606.387517, -35.600000
1583949606.408510, -35.900000
1583949606.428014, -34.700000
1583949606.447648, -35.500000
1583949606.468898, -35.700000
1583949606.490373, -35.900000
1583949606.510394, -36.000000
1583949606.530377, -36.300000
1583949606.550390, -36.500000
1583949606.570391, -38.100000
