1583439180.613411, 0.500000, 0.410000
1583439180.626358, 1.700000, 0.410000
1583439180.638078, 1.000000, 0.410000
1583439180.650806, 0.700000, 0.410000
1583439180.663587, 0.800000, 0.410000
1583439180.676498, 1.000000, 0.410000
1583439180.689306, 0.700000, 0.410000
1583439180.702155, 1.000000, 0.410000
1583439180.715026, 0.900000, 0.410000
1583439180.727789, 0.500000, 0.410000
1583439180.740671, 1.000000, 0.410000
1583439180.753430, 1.100000, 0.410000
1583439180.766332, 1.000000, 0.410000
1583439180.779164, 0.400000, 0.410000
1583439180.792036, 0.800000, 0.410000
1583439180.804971, 0.600000, 0.410000
1583439180.817806, 2.000000, 0.410000
1583439180.830673, 1.100000, 0.410000
1583439180.843411, 2.700000, 0.410000
1583439180.855927, 6.400000, 0.410000
1583439180.868555, 1.300000, 0.410000
1583439180.881171, 1.400000, 0.410000
1583439180.893774, 0.900000, 0.410000
1583439180.906493, 1.500000, 0.410000
1583439180.919031, 1.700000, 0.410000
1583439180.931666, 2.300000, 0.410000
1583439180.944285, 1.900000, 0.410000
1583439180.956870, 1.700000, 0.410000
1583439180.969423, 1.700000, 0.410000
1583439180.982063, 1.800000, 0.410000
1583439180.994670, 1.600000, 0.410000
1583439181.007522, 1.100000, 0.410000
1583439181.020197, 1.900000, 0.410000
1583439181.032940, 2.000000, 0.410000
1583439181.045782, 2.200000, 0.410000
1583439181.058678, 2.200000, 0.410000
1583439181.071532, 2.300000, 0.410000
1583439181.084274, 1.900000, 0.410000
1583439181.097176, 1.700000, 0.410000
1583439181.110050, 1.900000, 0.410000
1583439181.122773, 2.100000, 0.410000
1583439181.134293, 2.100000, 0.410000
1583439181.147130, 2.400000, 0.410000
1583439181.159799, 2.200000, 0.410000
1583439181.172648, 2.000000, 0.410000
1583439181.185556, 1.900000, 0.410000
1583439181.198428, 2.100000, 0.410000
1583439181.211329, -0.200000, 0.410000
1583439181.224152, 2.300000, 0.410000
1583439181.236937, 1.900000, 0.410000
1583439181.249663, 2.000000, 0.410000
1583439181.262547, 1.700000, 0.410000
1583439181.275409, 1.700000, 0.410000
1583439181.288300, 1.900000, 0.410000
1583439181.299903, 2.000000, 0.410000
1583439181.312796, 1.900000, 0.410000
1583439181.325527, 2.100000, 0.410000
1583439181.337215, 2.000000, 0.410000
1583439181.349901, 2.300000, 0.410000
1583439181.362773, 0.500000, 0.410000
1583439181.375646, 2.400000, 0.410000
1583439181.388432, 2.300000, 0.410000
1583439181.401273, 2.400000, 0.410000
1583439181.412788, 2.100000, 0.410000
1583439181.425655, 1.800000, 0.410000
1583439181.438436, 2.000000, 0.410000
1583439181.451274, 1.900000, 0.410000
1583439181.462773, 2.200000, 0.410000
1583439181.475529, 2.000000, 0.410000
1583439181.488281, 2.300000, 0.410000
1583439181.501156, 1.900000, 0.410000
1583439181.514053, 2.100000, 0.410000
1583439181.526959, 2.000000, 0.410000
1583439181.539801, 2.500000, 0.410000
1583439181.552398, 0.800000, 0.410000
1583439181.563805, 2.100000, 0.410000
1583439181.576463, 2.400000, 0.410000
1583439181.588925, 2.100000, 0.410000
1583439181.601532, 2.000000, 0.410000
1583439181.614280, 2.300000, 0.410000
1583439181.626834, 0.300000, 0.410000
1583439181.639437, 0.000000, 0.410000
1583439181.652036, 1.700000, 0.410000
1583439181.664663, 1.800000, 0.410000
1583439181.677291, 2.100000, 0.410000
1583439181.689774, 2.400000, 0.410000
1583439181.701301, 2.700000, 0.410000
1583439181.714170, 2.200000, 0.410000
1583439181.726957, 1.900000, 0.410000
1583439181.739782, 2.100000, 0.410000
1583439181.752651, 2.200000, 0.410000
1583439181.765529, 1.600000, 0.410000
1583439181.778278, 2.500000, 0.410000
1583439181.791057, 2.400000, 0.410000
1583439181.803775, 2.000000, 0.410000
1583439181.816722, 2.200000, 0.410000
1583439181.829523, 2.600000, 0.410000
1583439181.842403, 7.500000, 0.410000
1583439181.855288, 2.400000, 0.410000
1583439181.868052, 7.900000, 0.410000
1583439181.880923, 2.400000, 0.410000
1583439181.893674, 3.000000, 0.410000
1583439181.906602, 2.700000, 0.410000
1583439181.919428, 2.700000, 0.410000
1583439181.932272, 3.000000, 0.410000
1583439181.945165, 2.900000, 0.410000
1583439181.958051, 3.600000, 0.410000
1583439181.970917, 3.600000, 0.410000
1583439181.983780, 3.700000, 0.410000
1583439181.996744, 4.600000, 0.410000
1583439182.009408, 3.400000, 0.410000
1583439182.022288, 3.500000, 0.410000
1583439182.033892, 3.500000, 0.410000
1583439182.046717, 3.700000, 0.410000
1583439182.059545, 3.400000, 0.410000
1583439182.072293, 3.800000, 0.410000
1583439182.083906, 3.800000, 0.410000
1583439182.096710, 3.800000, 0.410000
1583439182.109535, 3.900000, 0.410000
1583439182.122297, 3.700000, 0.410000
1583439182.135151, 4.000000, 0.410000
1583439182.147796, 4.100000, 0.410000
1583439182.160413, 4.100000, 0.410000
1583439182.172996, 4.300000, 0.410000
1583439182.185538, 4.300000, 0.410000
1583439182.198176, 4.400000, 0.410000
1583439182.210790, 4.400000, 0.410000
1583439182.223422, 4.800000, 0.410000
1583439182.236032, 4.600000, 0.410000
1583439182.248658, 4.600000, 0.410000
1583439182.261281, 4.700000, 0.410000
1583439182.273803, 4.500000, 0.410000
1583439182.286469, 4.700000, 0.410000
1583439182.299036, 4.400000, 0.410000
1583439182.311682, -0.600000, 0.410000
1583439182.324563, -0.300000, 0.410000
1583439182.337408, 4.600000, 0.410000
1583439182.350164, 4.700000, 0.410000
1583439182.362920, 4.400000, 0.410000
1583439182.375778, 5.100000, 0.410000
1583439182.388665, 4.700000, 0.410000
1583439182.401534, 4.300000, 0.410000
1583439182.414395, 4.700000, 0.410000
1583439182.427180, 4.500000, 0.410000
1583439182.440029, 5.000000, 0.410000
1583439182.452781, 5.000000, 0.410000
1583439182.465644, 5.200000, 0.410000
1583439182.478544, 5.500000, 0.410000
1583439182.491403, 5.100000, 0.410000
1583439182.504280, 5.600000, 0.410000
1583439182.517106, 5.200000, 0.410000
1583439182.529907, 5.100000, 0.410000
1583439182.542645, 4.600000, 0.410000
1583439182.555528, 5.500000, 0.410000
1583439182.568406, 5.300000, 0.410000
1583439182.581292, 5.500000, 0.410000
1583439182.594139, 5.300000, 0.410000
1583439182.606963, 5.500000, 0.410000
1583439182.619774, 5.400000, 0.410000
1583439182.632540, 5.200000, 0.410000
1583439182.645402, 5.400000, 0.410000
1583439182.658287, 5.500000, 0.410000
1583439182.671155, 5.600000, 0.410000
1583439182.684040, 5.000000, 0.410000
1583439182.696828, 5.600000, 0.410000
1583439182.709664, 1.000000, 0.410000
1583439182.722420, 5.500000, 0.410000
1583439182.735296, 5.700000, 0.410000
1583439182.748169, 5.800000, 0.410000
1583439182.761015, 5.600000, 0.410000
1583439182.773908, 5.700000, 0.410000
1583439182.786716, 5.500000, 0.410000
1583439182.799530, 5.400000, 0.410000
1583439182.812289, 5.400000, 0.410000
1583439182.823971, 5.700000, 0.410000
1583439182.836585, 5.800000, 0.410000
1583439182.849158, 5.700000, 0.410000
1583439182.861814, 11.500000, 0.220000
1583439182.874434, 12.600000, 0.200000
1583439182.886978, 6.100000, 0.410000
1583439182.899534, 5.600000, 0.410000
1583439182.912028, 5.500000, 0.410000
1583439182.924632, 5.900000, 0.410000
1583439182.937299, 5.900000, 0.410000
1583439182.949779, 6.400000, 0.410000
1583439182.962414, 7.200000, 0.410000
1583439182.975154, 6.200000, 0.410000
1583439182.987919, 3.500000, 0.410000
1583439183.000756, 6.600000, 0.410000
1583439183.012346, 3.000000, 0.410000
1583439183.025130, 6.100000, 0.410000
1583439183.037915, 6.200000, 0.410000
1583439183.050772, 6.000000, 0.410000
1583439183.063645, 5.800000, 0.410000
1583439183.076597, 6.800000, 0.410000
1583439183.089422, 3.700000, 0.410000
1583439183.102267, 6.600000, 0.410000
1583439183.115016, 6.300000, 0.410000
1583439183.127784, 6.400000, 0.410000
1583439183.140666, 6.000000, 0.410000
1583439183.153515, 6.300000, 0.410000
1583439183.165030, 6.500000, 0.410000
1583439183.177915, 5.900000, 0.410000
1583439183.190672, 6.200000, 0.410000
1583439183.203521, 6.500000, 0.410000
1583439183.216473, 5.800000, 0.410000
1583439183.229290, 5.900000, 0.410000
1583439183.240911, 6.000000, 0.410000
1583439183.253782, 6.000000, 0.410000
1583439183.266592, 6.000000, 0.410000
1583439183.279406, 6.300000, 0.410000
1583439183.292281, 6.200000, 0.410000
1583439183.305129, 6.100000, 0.410000
1583439183.318038, 6.600000, 0.410000
1583439183.330764, 6.100000, 0.410000
1583439183.343661, 6.400000, 0.410000
1583439183.356463, 5.900000, 0.410000
1583439183.369296, 6.300000, 0.410000
1583439183.380885, 6.000000, 0.410000
1583439183.393649, 6.300000, 0.410000
1583439183.406573, 0.700000, 0.410000
1583439183.419296, 6.000000, 0.410000
1583439183.430900, 6.500000, 0.410000
1583439183.443634, 6.700000, 0.410000
1583439183.456606, 6.500000, 0.410000
1583439183.469408, 6.100000, 0.410000
1583439183.481911, 6.200000, 0.410000
1583439183.494522, 6.300000, 0.410000
1583439183.507151, 6.300000, 0.410000
1583439183.519772, 6.600000, 0.410000
1583439183.532399, 6.000000, 0.410000
1583439183.544954, 6.400000, 0.410000
1583439183.557651, 6.800000, 0.410000
1583439183.570280, 5.800000, 0.410000
1583439183.582787, 5.400000, 0.410000
1583439183.595426, 7.200000, 0.410000
1583439183.608027, 6.100000, 0.410000
1583439183.620656, 6.800000, 0.410000
1583439183.633265, 6.500000, 0.410000
1583439183.645919, 7.300000, 0.410000
1583439183.658775, 7.200000, 0.410000
1583439183.671682, 7.200000, 0.410000
1583439183.684528, 7.300000, 0.410000
1583439183.697275, 7.000000, 0.410000
1583439183.710038, 7.500000, 0.410000
1583439183.722786, 7.400000, 0.410000
1583439183.735634, 7.000000, 0.410000
1583439183.747170, 6.900000, 0.410000
1583439183.760012, 6.900000, 0.410000
1583439183.772780, 6.400000, 0.410000
1583439183.785628, 6.500000, 0.410000
1583439183.797157, 6.500000, 0.410000
1583439183.809896, 6.700000, 0.410000
1583439183.822654, 6.600000, 0.410000
1583439183.835521, 6.700000, 0.410000
1583439183.848410, 6.800000, 0.410000
1583439183.861268, 6.900000, 0.410000
1583439183.874153, 6.800000, 0.410000
1583439183.886922, 7.100000, 0.410000
1583439183.899785, 6.600000, 0.410000
1583439183.912525, 6.800000, 0.410000
1583439183.925395, 6.600000, 0.410000
1583439183.938283, 6.900000, 0.410000
1583439183.951159, 6.600000, 0.410000
1583439183.964003, 6.900000, 0.410000
1583439183.976834, 7.400000, 0.410000
1583439183.989656, 6.900000, 0.410000
1583439184.002417, 6.800000, 0.410000
1583439184.015267, 7.000000, 0.410000
1583439184.026947, 3.600000, 0.410000
1583439184.039763, 7.000000, 0.410000
1583439184.052536, 7.200000, 0.410000
1583439184.065261, 7.100000, 0.410000
1583439184.076857, 6.700000, 0.410000
1583439184.089659, 7.000000, 0.410000
1583439184.102510, 6.500000, 0.410000
1583439184.115380, 6.900000, 0.410000
1583439184.127911, 6.700000, 0.410000
1583439184.140530, 6.600000, 0.410000
1583439184.153155, 6.700000, 0.410000
1583439184.165760, 6.800000, 0.410000
1583439184.178392, 7.100000, 0.410000
1583439184.191010, 6.700000, 0.410000
1583439184.203648, 7.000000, 0.410000
1583439184.216326, 7.000000, 0.410000
1583439184.228768, 6.600000, 0.410000
1583439184.241419, 12.900000, 0.090000
1583439184.254028, 6.700000, 0.410000
1583439184.266734, 13.400000, 0.030000
1583439184.279398, 6.700000, 0.410000
1583439184.292135, 6.700000, 0.410000
1583439184.304893, 7.100000, 0.410000
1583439184.317790, 7.600000, 0.410000
1583439184.330651, 7.400000, 0.410000
1583439184.343516, 7.000000, 0.410000
1583439184.356469, 8.500000, 0.410000
1583439184.369274, 5.700000, 0.410000
1583439184.382025, 7.000000, 0.410000
1583439184.394751, 5.600000, 0.410000
1583439184.406332, 7.400000, 0.410000
1583439184.419258, 7.200000, 0.410000
1583439184.432034, 6.000000, 0.410000
1583439184.444878, 6.900000, 0.410000
1583439184.457699, 2.400000, 0.410000
1583439184.470555, 7.200000, 0.410000
1583439184.483401, 7.300000, 0.410000
1583439184.496318, 7.300000, 0.410000
1583439184.509169, 7.100000, 0.410000
1583439184.522014, 7.700000, 0.410000
1583439184.534785, 7.600000, 0.410000
1583439184.547541, 6.800000, 0.410000
1583439184.560400, 6.000000, 0.410000
1583439184.573282, 7.400000, 0.410000
1583439184.586205, 7.200000, 0.410000
1583439184.599030, 6.900000, 0.410000
1583439184.611760, 7.800000, 0.410000
1583439184.624644, 7.700000, 0.410000
1583439184.637416, 7.900000, 0.410000
1583439184.650259, 7.800000, 0.410000
1583439184.661771, 7.900000, 0.410000
1583439184.674627, 7.100000, 0.410000
1583439184.687536, 7.900000, 0.410000
1583439184.700262, 8.200000, 0.410000
1583439184.711778, 8.600000, 0.410000
1583439184.724622, 8.400000, 0.410000
1583439184.737542, 7.700000, 0.410000
1583439184.750400, 6.700000, 0.410000
1583439184.762911, 7.300000, 0.410000
1583439184.775515, 6.200000, 0.410000
1583439184.788151, 7.100000, 0.410000
1583439184.800759, 7.600000, 0.410000
1583439184.813414, 7.800000, 0.410000
1583439184.825900, 7.700000, 0.410000
1583439184.838666, 7.700000, 0.410000
1583439184.851268, 7.900000, 0.410000
1583439184.863771, 7.800000, 0.410000
1583439184.876447, 7.600000, 0.410000
1583439184.889047, 7.800000, 0.410000
1583439184.901671, 7.600000, 0.410000
1583439184.914264, 8.000000, 0.410000
1583439184.927277, 7.700000, 0.410000
1583439184.940283, 7.700000, 0.410000
1583439184.953124, 7.800000, 0.410000
1583439184.965906, 7.600000, 0.410000
1583439184.978777, 3.500000, 0.410000
1583439184.991657, 7.900000, 0.410000
1583439185.004521, 8.400000, 0.410000
1583439185.017329, 8.200000, 0.410000
1583439185.030124, 7.900000, 0.410000
1583439185.043016, 8.300000, 0.410000
1583439185.055754, 8.100000, 0.410000
1583439185.067286, 7.900000, 0.410000
1583439185.080144, 8.300000, 0.410000
1583439185.092897, 6.600000, 0.410000
1583439185.105654, 7.800000, 0.410000
1583439185.118548, 7.600000, 0.410000
1583439185.131400, 7.500000, 0.410000
1583439185.144276, 7.400000, 0.410000
1583439185.157048, 7.800000, 0.410000
1583439185.170034, 8.400000, 0.410000
1583439185.182790, 8.700000, 0.410000
1583439185.195538, 8.500000, 0.410000
1583439185.208437, 8.500000, 0.410000
1583439185.221306, 8.600000, 0.410000
1583439185.234158, 8.200000, 0.410000
1583439185.247073, 8.600000, 0.410000
1583439185.259900, 8.600000, 0.410000
1583439185.272651, 8.500000, 0.410000
1583439185.285388, 8.600000, 0.410000
1583439185.298292, 8.600000, 0.410000
1583439185.311130, 8.500000, 0.410000
1583439185.322632, 8.500000, 0.410000
1583439185.335522, 8.700000, 0.410000
1583439185.348275, 8.900000, 0.410000
1583439185.361149, 7.600000, 0.410000
1583439185.374015, 8.400000, 0.410000
1583439185.386930, 8.500000, 0.410000
1583439185.399781, 8.700000, 0.410000
1583439185.412528, 8.700000, 0.410000
1583439185.425137, 4.800000, 0.410000
1583439185.437773, 8.500000, 0.410000
1583439185.450400, 8.600000, 0.410000
1583439185.462899, 8.600000, 0.410000
1583439185.475644, 8.800000, 0.410000
1583439185.488270, 8.300000, 0.410000
1583439185.500783, 7.600000, 0.410000
1583439185.513391, 8.500000, 0.410000
1583439185.526016, 8.700000, 0.410000
1583439185.538661, 8.800000, 0.410000
1583439185.551276, 8.800000, 0.410000
1583439185.564129, 9.500000, 0.410000
1583439185.576952, 8.900000, 0.410000
1583439185.589767, 9.000000, 0.410000
1583439185.602650, 8.800000, 0.410000
1583439185.615508, 9.200000, 0.410000
1583439185.628396, 8.900000, 0.410000
1583439185.641143, 8.200000, 0.410000
1583439185.654027, 8.300000, 0.410000
1583439185.666816, 8.400000, 0.410000
1583439185.679657, 8.600000, 0.410000
1583439185.692522, 8.300000, 0.410000
1583439185.705398, 2.500000, 0.410000
1583439185.718267, 7.700000, 0.410000
1583439185.730996, 8.500000, 0.410000
1583439185.743887, 8.700000, 0.410000
1583439185.756720, 8.100000, 0.410000
1583439185.769541, 8.900000, 0.410000
1583439185.782406, 8.800000, 0.410000
1583439185.795248, 8.800000, 0.410000
1583439185.808158, 8.800000, 0.410000
1583439185.821011, 8.700000, 0.410000
1583439185.833754, 8.900000, 0.410000
1583439185.846598, 8.800000, 0.410000
1583439185.859410, 8.900000, 0.410000
1583439185.872264, 8.000000, 0.410000
1583439185.885146, 9.100000, 0.410000
1583439185.898014, 9.400000, 0.410000
1583439185.910808, 11.700000, 0.260000
1583439185.923637, 9.800000, 0.410000
1583439185.936562, 9.300000, 0.410000
1583439185.949278, 9.000000, 0.410000
1583439185.962179, 13.900000, 0.020000
1583439185.975023, 9.200000, 0.410000
1583439185.987899, 8.900000, 0.410000
1583439186.000752, 9.000000, 0.410000
1583439186.013398, 8.800000, 0.410000
1583439186.025895, 5.600000, 0.410000
1583439186.038517, 9.900000, 0.400000
1583439186.051149, 7.800000, 0.410000
1583439186.063762, 9.400000, 0.410000
1583439186.076447, 9.400000, 0.410000
1583439186.089005, 9.100000, 0.410000
1583439186.101626, 8.700000, 0.410000
1583439186.114254, 9.200000, 0.410000
1583439186.126822, 8.000000, 0.410000
1583439186.139394, 8.600000, 0.410000
1583439186.152030, 8.700000, 0.410000
1583439186.164655, 9.300000, 0.410000
1583439186.177562, 10.100000, 0.410000
1583439186.190395, 9.300000, 0.410000
1583439186.203143, 9.200000, 0.410000
1583439186.215892, 8.200000, 0.410000
1583439186.228792, 8.700000, 0.410000
1583439186.241653, 8.500000, 0.410000
1583439186.254512, 8.800000, 0.410000
1583439186.267403, 9.300000, 0.410000
1583439186.280314, 9.000000, 0.410000
1583439186.293122, 9.000000, 0.410000
1583439186.306017, 9.000000, 0.410000
1583439186.318778, 8.900000, 0.410000
1583439186.331643, 8.900000, 0.410000
1583439186.344502, 9.000000, 0.410000
1583439186.356016, 9.600000, 0.410000
1583439186.368904, 9.500000, 0.410000
1583439186.381665, 3.400000, 0.410000
1583439186.394507, 9.600000, 0.390000
1583439186.407409, 9.800000, 0.410000
1583439186.420298, 10.200000, 0.410000
1583439186.433127, 8.900000, 0.410000
1583439186.445905, 10.000000, 0.410000
1583439186.458810, 10.100000, 0.410000
1583439186.471521, 10.300000, 0.410000
1583439186.484397, 9.900000, 0.410000
1583439186.497272, 8.700000, 0.410000
1583439186.510141, 9.100000, 0.410000
1583439186.523003, 9.000000, 0.410000
1583439186.535766, 9.600000, 0.410000
1583439186.548637, 9.000000, 0.410000
1583439186.561415, 9.800000, 0.410000
1583439186.574264, 9.000000, 0.410000
1583439186.585923, 10.500000, 0.400000
1583439186.598766, 9.800000, 0.410000
1583439186.611526, 9.300000, 0.410000
1583439186.624261, 8.800000, 0.410000
1583439186.637155, 9.300000, 0.410000
1583439186.649895, 9.300000, 0.410000
1583439186.662534, 9.700000, 0.410000
1583439186.675208, 9.300000, 0.410000
1583439186.687795, 9.700000, 0.410000
1583439186.700422, 10.100000, 0.410000
1583439186.712902, 9.700000, 0.410000
1583439186.725511, 9.600000, 0.410000
1583439186.738186, 10.200000, 0.410000
1583439186.750796, 10.400000, 0.410000
1583439186.763429, 10.600000, 0.400000
1583439186.776059, 10.100000, 0.410000
1583439186.788674, 10.300000, 0.410000
1583439186.801306, 10.400000, 0.410000
1583439186.813799, 10.400000, 0.410000
1583439186.826472, 10.400000, 0.410000
1583439186.839064, 10.500000, 0.410000
1583439186.851659, 10.400000, 0.410000
1583439186.864543, 10.700000, 0.390000
1583439186.877440, 10.400000, 0.410000
1583439186.890296, 10.300000, 0.410000
1583439186.903281, 10.400000, 0.410000
1583439186.916366, 10.400000, 0.410000
1583439186.929160, 10.100000, 0.410000
1583439186.942060, 10.200000, 0.410000
1583439186.954775, 10.200000, 0.410000
1583439186.967688, 10.400000, 0.410000
1583439186.980548, 10.400000, 0.410000
1583439186.993424, 10.600000, 0.400000
1583439187.006336, 10.500000, 0.410000
1583439187.019182, 10.400000, 0.410000
1583439187.032031, 10.500000, 0.400000
1583439187.044913, 10.500000, 0.410000
1583439187.057688, 10.200000, 0.410000
1583439187.070561, 10.500000, 0.410000
1583439187.083425, 10.600000, 0.400000
1583439187.096364, 10.500000, 0.410000
1583439187.109158, 10.400000, 0.410000
1583439187.122054, 10.600000, 0.400000
1583439187.134899, 14.800000, 0.000000
1583439187.147840, 10.200000, 0.410000
1583439187.160544, 10.500000, 0.410000
1583439187.173425, 10.400000, 0.410000
1583439187.186337, 10.500000, 0.410000
1583439187.197957, 10.300000, 0.410000
1583439187.210787, 10.000000, 0.410000
1583439187.223665, 10.200000, 0.410000
1583439187.236454, 9.800000, 0.410000
1583439187.249276, 9.600000, 0.410000
1583439187.262159, 10.000000, 0.410000
1583439187.275055, 10.100000, 0.410000
1583439187.287914, 10.300000, 0.410000
1583439187.300808, 10.300000, 0.410000
1583439187.313642, 10.600000, 0.400000
1583439187.326605, 10.600000, 0.400000
1583439187.339292, 10.500000, 0.410000
1583439187.352164, 10.700000, 0.390000
1583439187.365039, 10.500000, 0.410000
1583439187.377565, 10.500000, 0.410000
1583439187.390166, 10.700000, 0.390000
1583439187.402793, 10.600000, 0.410000
1583439187.415413, 10.600000, 0.400000
1583439187.427929, 10.500000, 0.410000
1583439187.440533, 10.300000, 0.410000
1583439187.453296, 10.300000, 0.410000
1583439187.465768, 8.800000, 0.410000
1583439187.478444, 10.600000, 0.370000
1583439187.491047, 10.600000, 0.400000
1583439187.503667, 10.500000, 0.410000
1583439187.516431, 9.600000, 0.410000
1583439187.529275, 9.800000, 0.410000
1583439187.542167, 10.500000, 0.400000
1583439187.554921, 11.000000, 0.360000
1583439187.567797, 10.200000, 0.410000
1583439187.580683, 10.100000, 0.410000
1583439187.593531, 10.500000, 0.410000
1583439187.606488, 10.400000, 0.410000
1583439187.619289, 10.400000, 0.410000
1583439187.632206, 10.400000, 0.410000
1583439187.645035, 10.400000, 0.410000
1583439187.657808, 10.400000, 0.410000
1583439187.670667, 10.400000, 0.410000
1583439187.683541, 10.600000, 0.400000
1583439187.696466, 10.500000, 0.410000
1583439187.709303, 10.300000, 0.410000
1583439187.722156, 10.600000, 0.400000
1583439187.735048, 10.700000, 0.390000
1583439187.747919, 10.500000, 0.410000
1583439187.760798, 10.700000, 0.390000
1583439187.773550, 10.600000, 0.410000
1583439187.786491, 10.400000, 0.410000
1583439187.799282, 10.400000, 0.410000
1583439187.812165, 10.500000, 0.410000
1583439187.825021, 10.700000, 0.390000
1583439187.837801, 10.700000, 0.400000
1583439187.850662, 10.900000, 0.370000
1583439187.863407, 10.400000, 0.410000
1583439187.876320, 10.300000, 0.410000
1583439187.889163, 10.800000, 0.380000
1583439187.902065, 10.400000, 0.410000
1583439187.914923, 11.200000, 0.340000
1583439187.927797, 10.500000, 0.410000
1583439187.940663, 10.600000, 0.400000
1583439187.953537, 10.500000, 0.410000
1583439187.966365, 10.300000, 0.410000
1583439187.979191, 10.500000, 0.410000
1583439187.992038, 10.300000, 0.410000
1583439188.004926, 11.200000, 0.330000
1583439188.017804, 10.500000, 0.410000
1583439188.030546, 10.800000, 0.380000
1583439188.043152, 10.600000, 0.410000
1583439188.055795, 10.900000, 0.370000
1583439188.068395, 5.900000, 0.410000
1583439188.080916, 10.400000, 0.350000
1583439188.093531, 10.600000, 0.400000
1583439188.106230, 10.500000, 0.410000
1583439188.118776, 10.500000, 0.410000
1583439188.131416, 10.400000, 0.410000
1583439188.144034, 10.600000, 0.400000
1583439188.156728, 10.200000, 0.410000
1583439188.169267, 9.900000, 0.410000
1583439188.181789, 9.900000, 0.410000
1583439188.194507, 9.600000, 0.410000
1583439188.207285, 9.600000, 0.410000
1583439188.220120, 9.800000, 0.410000
1583439188.232887, 9.800000, 0.410000
1583439188.245756, 9.700000, 0.410000
1583439188.258673, 10.000000, 0.410000
1583439188.271535, 10.000000, 0.410000
1583439188.284421, 14.400000, 0.000000
1583439188.297286, 10.000000, 0.410000
1583439188.310176, 10.200000, 0.410000
1583439188.322999, 9.500000, 0.410000
1583439188.335783, 10.200000, 0.410000
1583439188.348666, 10.500000, 0.410000
